2,1,0
2,1,0
0,0,0
0,1,0
0,0,0
19,1,0
11,2,1
19,1,0
29,0,0
0,0,0
29,0,2
27,0,0
29,0,0
29,0,0
29,0,0
2,1,0
20,1,1
