1,1,0
0,0,0
15,1,1
3,1,2
3,1,2
1,1,0
0,0,0
3,1,2
2,0,2
0,0,0
3,1,2
0,0,0
7,0,3
0,0,0
0,0,0
0,0,0
0,0,0
7,1,0
13,2,0
26,2,1
0,0,0
10,0,8
0,0,0
19,0,6
0,0,0
0,0,0
15,0,9
39,1,21
6,0,0
0,0,0
7,1,1
7,1,1
7,1,1
7,1,1
7,1,0
8,1,0
20,2,0
5,0,0
47,2,20
0,0,0
43,2,19
0,0,0
30,1,5
73,0,73
20,1,3
0,0,0
0,0,0
6,0,1
