0,0,0
14,0,0
0,58,0
0,11,0
0,0,0
0,0,0
0,0,0
0,0,0
198,2,0
0,0,0
0,0,0
0,0,0
0,0,0
47,0,0
0,0,0
21,0,0
0,0,0
1,2,0
96,0,0
0,0,0
5,0,0
0,0,0
1,3,0
0,0,0
0,0,0
0,0,0
1,1,0
0,0,0
159,0,0
75,0,0
50,0,0
