0,0,0
229,1,223
229,0,1
268,6,63
1,1,0
0,0,0
1,1,0
236,1,1
0,0,0
248,1,117
248,1,13
0,0,0
1,1,0
114,0,114
4,1,0
353,5,10
2,1,0
2,1,0
26,5,0
1,2,0
285,1,2
