0,0,0
0,0,0
15,1,0
0,0,0
0,0,0
0,0,0
41,1,0
40,3,0
41,1,0
40,1,0
40,1,0
40,1,0
25,0,4
0,0,0
0,1,0
40,1,0
0,0,0
0,0,0
5,1,0
1,0,0
1,0,0
14,1,9
0,0,0
