0,1,0
0,0,0
14,1,0
2,1,2
2,1,0
0,1,0
0,0,0
2,1,2　=>0
2,0,2
0,0,0
2,1,0
0,0,0
7,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,1,0
1,2,0
1,2,1
0,0,0
10,0,0
0,0,0
19,0,0
0,0,0
0,0,0
15,0,0
28,1,0
6,0,0
0,0,0
1,1,0
1,1,0
1,1,0
1,1,0
0,1,0
1,1,0
0,2,0
5,0,0
31,2,0
0,0,0
27,2,7
0,0,0
21,1,0
73,0,0
14,1,0
0,0,0
0,0,0
6,0,0
