0,0,0
0,0,0
27,0,0
27,1,0
0,0,0
10,1,0
0,0,0
27,1,0
8,0,4
214,0,3
165,0,1
0,0,0
28,1,0
10,1,0
7,1,0
187,0,0
5,1,0
13,0,0
0,0,0
0,0,0
0,0,0
29,3,0
64,1,0
0,0,0
108,1,0
0,0,0
136,1,0
32,1,0
32,0,0
0,0,0
67,1,0
68,4,0
59,3,0
101,2,0
67,1,0
39,3,0
4,0,1
32,0,0
10,1,0
0,0,0
5,0,2
4,0,2
0,0,0
5,1,0
0,0,0
3,1,0
64,1,0
0,0,0
